customer_key,full_name,first_name,last_name,email_address,gender,education,occupation,yearly_income,total_children,country,state,city
21177,Kara Nath,Kara,Nath,kara16@adventure-works.com,F,Graduate Degree,Management,80000,5,Australia,Queensland,Caloundra
21178,Jillian Saunders,Jillian,Saunders,jillian11@adventure-works.com,F,Bachelors,Professional,80000,5,Australia,Queensland,Gold Coast
21179,Jaclyn Zhou,Jaclyn,Zhou,jaclyn9@adventure-works.com,F,Bachelors,Professional,80000,5,Australia,Queensland,Brisbane
21180,Katherine Flores,Katherine,Flores,katherine38@adventure-works.com,F,Bachelors,Professional,60000,2,Australia,Victoria,Sunbury
21181,Summer Sullivan,Summer,Sullivan,summer11@adventure-works.com,F,Bachelors,Professional,60000,3,Australia,New South Wales,Darlinghurst
21182,Lori Navarro,Lori,Navarro,lori12@adventure-works.com,F,Bachelors,Professional,60000,3,Australia,South Australia,Findon
21183,Hector Moreno,Hector,Moreno,hector4@adventure-works.com,M,Bachelors,Professional,70000,5,Australia,Queensland,Brisbane
21184,Harold Rodriguez,Harold,Rodriguez,harold16@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,South Australia,Findon
21185,Gilbert Jai,Gilbert,Jai,gilbert32@adventure-works.com,M,Bachelors,Professional,80000,5,Australia,New South Wales,Springwood
21186,Randall Vazquez,Randall,Vazquez,randall16@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,Queensland,Brisbane
21187,Darrell Luo,Darrell,Luo,darrell14@adventure-works.com,M,Bachelors,Professional,60000,3,Australia,New South Wales,Springwood
21188,Clifford Sanchez,Clifford,Sanchez,clifford19@adventure-works.com,M,Bachelors,Professional,60000,4,Australia,Victoria,Bendigo
21189,Desiree Rubio,Desiree,Rubio,desiree17@adventure-works.com,F,Bachelors,Professional,60000,3,Australia,Queensland,Caloundra
21190,Pablo Rovira Diez,Pablo,Rovira Diez,pablo0@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,Queensland,East Brisbane
21191,Willie Lu,Willie,Lu,willie9@adventure-works.com,M,Bachelors,Professional,60000,1,Australia,New South Wales,Rhodes
21192,Regina Sai,Regina,Sai,regina5@adventure-works.com,F,Bachelors,Professional,60000,1,Australia,New South Wales,North Ryde
21193,Philip Hernandez,Philip,Hernandez,philip3@adventure-works.com,M,Bachelors,Professional,60000,1,Australia,New South Wales,North Ryde
21194,Tara Nara,Tara,Nara,tara17@adventure-works.com,F,Bachelors,Professional,60000,1,Australia,New South Wales,St. Leonards
21195,Rafael Xu,Rafael,Xu,rafael28@adventure-works.com,M,Bachelors,Professional,60000,1,Australia,Victoria,Seaford
21196,Kathleen Alonso,Kathleen,Alonso,kathleen10@adventure-works.com,F,Partial College,Skilled Manual,60000,1,Australia,New South Wales,Sydney
21197,Sheena Pal,Sheena,Pal,sheena10@adventure-works.com,F,Bachelors,Professional,60000,1,Australia,Queensland,Hawthorne
21198,Madison Williams,Madison,Williams,madison2@adventure-works.com,F,Bachelors,Professional,60000,1,Australia,Victoria,Cranbourne
21199,Ruth Raman,Ruth,Raman,ruth16@adventure-works.com,F,Partial College,Skilled Manual,60000,1,Australia,New South Wales,Malabar
21200,Alison Kumar,Alison,Kumar,alison7@adventure-works.com,F,Partial College,Skilled Manual,60000,1,Australia,Queensland,Gold Coast
21201,Anna Rogers,Anna,Rogers,anna5@adventure-works.com,F,Graduate Degree,Management,80000,3,Australia,New South Wales,Goulburn
21202,Theresa Torres,Theresa,Torres,theresa8@adventure-works.com,F,Graduate Degree,Management,100000,0,Australia,Victoria,Geelong
21203,Mary Allen,Mary,Allen,mary36@adventure-works.com,F,Graduate Degree,Management,100000,0,Australia,Queensland,Gold Coast
21204,Candice Lu,Candice,Lu,candice17@adventure-works.com,F,Bachelors,Professional,100000,0,Australia,Victoria,Melton
21205,Denise Vance,Denise,Vance,denise6@adventure-works.com,F,Graduate Degree,Management,110000,0,Australia,New South Wales,Silverwater
21206,Roberto Moreno,Roberto,Moreno,roberto6@adventure-works.com,M,Partial College,Skilled Manual,60000,1,Australia,South Australia,Perth
21207,Vincent Li,Vincent,Li,vincent3@adventure-works.com,M,Partial College,Skilled Manual,60000,1,Australia,Queensland,Hervey Bay
21208,Olivia Griffin,Olivia,Griffin,olivia66@adventure-works.com,F,Partial College,Clerical,30000,2,Australia,Victoria,Sunbury
21209,Randall Moreno,Randall,Moreno,randall7@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,Queensland,Gold Coast
21210,Colin Luo,Colin,Luo,colin29@adventure-works.com,M,Bachelors,Professional,80000,5,Australia,New South Wales,Silverwater
21211,Louis He,Louis,He,louis13@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,New South Wales,Goulburn
21212,Nicolas Lal,Nicolas,Lal,nicolas6@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,Queensland,Hervey Bay
21213,Peter Black,Peter,Black,peter25@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,Queensland,Hervey Bay
21214,Corey She,Corey,She,corey0@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,New South Wales,Matraville
21215,Tiffany Yang,Tiffany,Yang,tiffany5@adventure-works.com,F,Bachelors,Professional,70000,0,Australia,New South Wales,Wollongong
21216,Larry Blanco,Larry,Blanco,larry18@adventure-works.com,M,Bachelors,Professional,80000,4,Australia,Victoria,Bendigo
21217,Casey Xie,Casey,Xie,casey3@adventure-works.com,F,Bachelors,Professional,90000,1,Australia,South Australia,Cloverdale
21218,Wyatt Rodriguez,Wyatt,Rodriguez,wyatt21@adventure-works.com,M,Bachelors,Professional,70000,0,Australia,Queensland,Caloundra
21219,Candice Zhu,Candice,Zhu,candice20@adventure-works.com,F,Bachelors,Professional,70000,0,Australia,Victoria,Geelong
21220,Meghan Moyer,Meghan,Moyer,meghan9@adventure-works.com,F,Partial College,Skilled Manual,70000,5,Australia,New South Wales,St. Leonards
21221,Martin Sai,Martin,Sai,martin11@adventure-works.com,M,Partial College,Skilled Manual,60000,1,Australia,New South Wales,Darlinghurst
21222,Kelvin Xu,Kelvin,Xu,kelvin2@adventure-works.com,M,Partial College,Skilled Manual,60000,1,Australia,Queensland,East Brisbane
21223,Evelyn Suri,Evelyn,Suri,evelyn0@adventure-works.com,F,Partial College,Skilled Manual,70000,5,Australia,New South Wales,Rhodes
21224,Jamie Alan,Jamie,Alan,jamie28@adventure-works.com,M,Bachelors,Professional,90000,2,Australia,Queensland,Townsville
21225,Michele Jai,Michele,Jai,michele11@adventure-works.com,F,Bachelors,Professional,90000,2,Australia,New South Wales,Newcastle
21226,Dale Nara,Dale,Nara,dale14@adventure-works.com,M,Partial College,Skilled Manual,80000,1,Australia,New South Wales,North Ryde
21227,Melanie Morgan,Melanie,Morgan,melanie39@adventure-works.com,F,Partial College,Clerical,30000,2,Australia,Queensland,Caloundra
21228,Cassidy Henderson,Cassidy,Henderson,cassidy5@adventure-works.com,F,Bachelors,Management,40000,2,Australia,Victoria,Bendigo
21229,Latoya Jai,Latoya,Jai,latoya10@adventure-works.com,F,Bachelors,Management,40000,2,Australia,Queensland,Caloundra
21230,Carla Rodriguez,Carla,Rodriguez,carla22@adventure-works.com,F,Bachelors,Management,40000,2,Australia,Queensland,Caloundra
21231,Christine Goel,Christine,Goel,christine14@adventure-works.com,F,Bachelors,Management,40000,2,Australia,Queensland,Hawthorne
21232,Levi Garcia,Levi,Garcia,levi14@adventure-works.com,M,High School,Skilled Manual,10000,2,Australia,New South Wales,Matraville
21233,Christopher Smith,Christopher,Smith,christopher24@adventure-works.com,M,High School,Skilled Manual,30000,0,United States,California,San Carlos
21234,Brianna Rivera,Brianna,Rivera,brianna34@adventure-works.com,F,High School,Skilled Manual,30000,0,United States,California,Coronado
21235,Stephanie Hernandez,Stephanie,Hernandez,stephanie63@adventure-works.com,F,High School,Skilled Manual,40000,0,United States,California,Bellflower
21236,Adrian Peterson,Adrian,Peterson,adrian7@adventure-works.com,M,High School,Skilled Manual,40000,0,United States,Washington,Port Orchard
21237,Luke Washington,Luke,Washington,luke2@adventure-works.com,M,High School,Skilled Manual,30000,0,United States,California,Newport Beach
21238,Carl Tang,Carl,Tang,carl4@adventure-works.com,M,High School,Skilled Manual,30000,0,Canada,British Columbia,Cliffside
21239,Christy Liang,Christy,Liang,christy15@adventure-works.com,F,Partial College,Clerical,30000,2,Australia,South Australia,Perth
21240,Aaron Jenkins,Aaron,Jenkins,aaron6@adventure-works.com,M,Partial High School,Clerical,30000,0,United States,California,Torrance
21241,Carson Griffin,Carson,Griffin,carson20@adventure-works.com,M,Partial High School,Clerical,30000,0,United States,Oregon,Woodburn
21242,Morgan Patterson,Morgan,Patterson,morgan80@adventure-works.com,F,Partial High School,Clerical,30000,0,United States,California,San Carlos
21243,Juan Bailey,Juan,Bailey,juan26@adventure-works.com,M,High School,Skilled Manual,40000,0,United States,California,Torrance
21244,Allison Torres,Allison,Torres,allison12@adventure-works.com,F,High School,Skilled Manual,40000,0,United States,California,Glendale
21245,Samantha Rodriguez,Samantha,Rodriguez,samantha21@adventure-works.com,F,High School,Skilled Manual,40000,0,United States,California,Los Angeles
21246,Samuel Nelson,Samuel,Nelson,samuel39@adventure-works.com,M,High School,Skilled Manual,40000,0,United States,California,Burbank
21247,Alex Sanders,Alex,Sanders,alex6@adventure-works.com,M,High School,Skilled Manual,40000,0,United States,Washington,Sedro Woolley
21248,Ramon Li,Ramon,Li,ramon2@adventure-works.com,M,Bachelors,Management,40000,2,Australia,Queensland,Gold Coast
21249,Alvin Xu,Alvin,Xu,alvin27@adventure-works.com,M,High School,Skilled Manual,40000,0,United States,Ohio,Columbus
21250,Fernando Coleman,Fernando,Coleman,fernando49@adventure-works.com,M,High School,Skilled Manual,40000,0,United States,Oregon,Lebanon
21251,Erika Dominguez,Erika,Dominguez,erika10@adventure-works.com,F,Partial High School,Clerical,30000,0,Canada,British Columbia,Cliffside
21252,Luis Chen,Luis,Chen,luis25@adventure-works.com,M,Partial High School,Clerical,30000,0,Canada,British Columbia,Metchosin
21253,Victoria Williams,Victoria,Williams,victoria3@adventure-works.com,F,High School,Skilled Manual,40000,0,United States,Washington,Everett
21254,Tonya Black,Tonya,Black,tonya20@adventure-works.com,F,Partial College,Clerical,30000,2,Australia,Victoria,Geelong
21255,Martha Lu,Martha,Lu,martha11@adventure-works.com,F,Graduate Degree,Management,60000,2,Australia,Victoria,Bendigo
21256,Meghan Torres,Meghan,Torres,meghan11@adventure-works.com,F,Bachelors,Management,40000,2,Australia,New South Wales,Lavender Bay
21257,Evelyn Subram,Evelyn,Subram,evelyn14@adventure-works.com,F,Bachelors,Management,40000,2,Australia,Queensland,Rockhampton
21258,Alfredo Serrano,Alfredo,Serrano,alfredo17@adventure-works.com,M,Bachelors,Management,40000,2,Australia,New South Wales,Matraville
21259,Curtis Cai,Curtis,Cai,curtis18@adventure-works.com,M,Graduate Degree,Management,60000,2,Australia,New South Wales,Wollongong
21260,Ariana Howard,Ariana,Howard,ariana10@adventure-works.com,F,High School,Skilled Manual,40000,0,United States,Washington,Port Orchard
21261,Jessica Kelly,Jessica,Kelly,jessica23@adventure-works.com,F,Partial College,Skilled Manual,40000,0,United States,California,Santa Cruz
21262,Sara Edwards,Sara,Edwards,sara26@adventure-works.com,F,Partial College,Skilled Manual,40000,0,United States,California,Spring Valley
21263,Gail Russell,Gail,Russell,gail6@adventure-works.com,F,Partial College,Skilled Manual,40000,0,Canada,British Columbia,Cliffside
21264,Caleb Butler,Caleb,Butler,caleb11@adventure-works.com,M,Partial College,Skilled Manual,60000,0,United States,Washington,Redmond
21265,Richard Stone,Richard,Stone,richard102@adventure-works.com,M,Partial College,Skilled Manual,70000,0,United States,California,Burlingame
21266,Taylor Washington,Taylor,Washington,taylor38@adventure-works.com,F,Bachelors,Management,80000,0,Canada,British Columbia,N. Vancouver
21267,Charles Parker,Charles,Parker,charles43@adventure-works.com,M,Bachelors,Management,80000,0,United States,Washington,Port Orchard
21268,Elizabeth Lewis,Elizabeth,Lewis,elizabeth25@adventure-works.com,F,Bachelors,Management,80000,0,United States,California,Burlingame
21269,Blake Clark,Blake,Clark,blake19@adventure-works.com,M,Bachelors,Management,90000,4,United States,California,Berkeley
21270,Daniel Jackson,Daniel,Jackson,daniel16@adventure-works.com,M,Graduate Degree,Management,110000,0,United States,Washington,Seattle
21271,Thomas Wang,Thomas,Wang,thomas27@adventure-works.com,M,Bachelors,Management,120000,0,United States,California,Oakland
21272,Nicole Ward,Nicole,Ward,nicole39@adventure-works.com,F,Bachelors,Management,90000,4,Canada,British Columbia,Port Hammond
21273,Jennifer Thomas,Jennifer,Thomas,jennifer39@adventure-works.com,F,Bachelors,Management,100000,2,United States,Washington,Olympia
21274,Seth Scott,Seth,Scott,seth31@adventure-works.com,M,Partial College,Skilled Manual,60000,0,United States,California,Novato
21275,Abigail Cox,Abigail,Cox,abigail15@adventure-works.com,F,Partial College,Skilled Manual,60000,0,United States,California,Novato
21276,Ian Coleman,Ian,Coleman,ian46@adventure-works.com,M,High School,Skilled Manual,40000,0,Canada,British Columbia,Metchosin
21277,Lucas Thompson,Lucas,Thompson,lucas29@adventure-works.com,M,Partial High School,Clerical,40000,0,Canada,British Columbia,Shawnee
21278,Julia King,Julia,King,julia16@adventure-works.com,F,Partial High School,Clerical,40000,0,United States,Oregon,Beaverton
21279,Linda Rousey,Linda,Rousey,linda10@adventure-works.com,F,Partial High School,Clerical,10000,2,Australia,Victoria,Seaford
21280,Justin Walker,Justin,Walker,justin51@adventure-works.com,M,Partial College,Skilled Manual,40000,0,United States,Washington,Burien
21281,Andrea Hill,Andrea,Hill,andrea35@adventure-works.com,F,Partial College,Skilled Manual,60000,0,United States,California,Chula Vista
21282,Julia Smith,Julia,Smith,julia22@adventure-works.com,F,Partial College,Skilled Manual,60000,0,United States,California,Fremont
21283,Orlando Jiménez,Orlando,Jiménez,orlando6@adventure-works.com,M,High School,Skilled Manual,20000,4,Australia,Queensland,Townsville
21284,Cody Stewart,Cody,Stewart,cody22@adventure-works.com,M,Graduate Degree,Skilled Manual,50000,1,Canada,British Columbia,Shawnee
21285,Mackenzie Rivera,Mackenzie,Rivera,mackenzie15@adventure-works.com,F,Partial College,Professional,90000,0,United States,Oregon,Corvallis
21286,Luke Roy,Luke,Roy,luke0@adventure-works.com,M,Partial College,Professional,100000,0,United States,California,Beverly Hills
21287,Kendra Jimenez,Kendra,Jimenez,kendra5@adventure-works.com,F,Bachelors,Management,110000,4,United States,California,Chula Vista
21288,Hunter Hall,Hunter,Hall,hunter58@adventure-works.com,M,Bachelors,Management,130000,3,United States,California,Palo Alto
21289,Warren Wang,Warren,Wang,warren18@adventure-works.com,M,Partial College,Professional,90000,4,United States,Washington,Burien
21290,Angel Torres,Angel,Torres,angel3@adventure-works.com,M,Partial College,Professional,100000,1,United States,Oregon,Lake Oswego
21291,Rachel Morris,Rachel,Morris,rachel29@adventure-works.com,F,Partial College,Professional,100000,1,United States,Washington,Lynnwood
21292,Austin Martinez,Austin,Martinez,austin33@adventure-works.com,M,Partial College,Professional,100000,1,United States,Oregon,W. Linn
21293,Ashley Garcia,Ashley,Garcia,ashley17@adventure-works.com,F,Partial College,Professional,120000,1,United States,California,Concord
21294,David Foster,David,Foster,david49@adventure-works.com,M,Bachelors,Management,130000,1,United States,California,Redwood City
21295,Benjamin Thomas,Benjamin,Thomas,benjamin45@adventure-works.com,M,Partial College,Professional,70000,5,Canada,British Columbia,N. Vancouver
21296,Luis Hall,Luis,Hall,luis53@adventure-works.com,M,Partial College,Professional,80000,5,United States,Washington,Ballard
21297,Melanie Murphy,Melanie,Murphy,melanie41@adventure-works.com,F,High School,Professional,90000,4,United States,Oregon,Lake Oswego
21298,Noah Collins,Noah,Collins,noah29@adventure-works.com,M,High School,Professional,90000,4,United States,Oregon,Lebanon
21299,Hannah Gonzales,Hannah,Gonzales,hannah38@adventure-works.com,F,High School,Professional,90000,4,United States,Washington,Marysville
21300,Kaylee Morgan,Kaylee,Morgan,kaylee19@adventure-works.com,F,Bachelors,Management,130000,1,United States,California,Fremont
21301,Sierra Gonzalez,Sierra,Gonzalez,sierra8@adventure-works.com,F,Partial High School,Skilled Manual,80000,2,United States,Oregon,Corvallis
21302,Logan Foster,Logan,Foster,logan17@adventure-works.com,M,Partial High School,Skilled Manual,80000,2,United States,Oregon,Milwaukie
21303,Sydney Jenkins,Sydney,Jenkins,sydney29@adventure-works.com,F,High School,Professional,60000,2,United States,California,Torrance
21304,Jada Cooper,Jada,Cooper,jada9@adventure-works.com,F,High School,Professional,60000,2,United States,Washington,Issaquah
21305,Hunter Garcia,Hunter,Garcia,hunter48@adventure-works.com,M,High School,Professional,60000,2,Canada,British Columbia,Shawnee
21306,Jackson Perry,Jackson,Perry,jackson10@adventure-works.com,M,High School,Professional,60000,2,Canada,British Columbia,Langford
21307,Olivia Jones,Olivia,Jones,olivia3@adventure-works.com,F,High School,Professional,70000,4,United States,California,El Cajon
21308,Kayla Garcia,Kayla,Garcia,kayla17@adventure-works.com,F,High School,Professional,70000,4,Canada,British Columbia,Sooke
21309,Julia Anderson,Julia,Anderson,julia32@adventure-works.com,F,Partial College,Professional,80000,3,United States,California,San Gabriel
21310,Mariah Hayes,Mariah,Hayes,mariah27@adventure-works.com,F,High School,Professional,90000,2,United States,California,Los Angeles
21311,Jennifer Ramirez,Jennifer,Ramirez,jennifer69@adventure-works.com,F,High School,Professional,90000,2,Canada,British Columbia,Royal Oak
21312,Connor Scott,Connor,Scott,connor42@adventure-works.com,M,Graduate Degree,Management,50000,2,United States,Oregon,Lebanon
21313,Beth Diaz,Beth,Diaz,beth5@adventure-works.com,F,Graduate Degree,Management,70000,4,United States,California,Chula Vista
21314,Devin Patterson,Devin,Patterson,devin49@adventure-works.com,M,Graduate Degree,Management,60000,2,United States,Washington,Sedro Woolley
21315,Audrey Sanz,Audrey,Sanz,audrey22@adventure-works.com,F,Graduate Degree,Management,70000,4,United States,California,Burbank
21316,John Thompson,John,Thompson,john53@adventure-works.com,M,Graduate Degree,Management,130000,2,United States,California,San Carlos
21317,Lauren Rivera,Lauren,Rivera,lauren8@adventure-works.com,F,Graduate Degree,Management,130000,2,United States,California,San Diego
21318,Devin Richardson,Devin,Richardson,devin77@adventure-works.com,M,Partial College,Professional,80000,5,Canada,British Columbia,Langford
